CASEID;AGE1979;SAMPLE_SEX;SAMPLE_RACE;AFQT;ASVAB;HIGHESTGRADE;HEALTHLIMIT;INCOME;INDUSTRY;NUMJOBS;URBAN_RURAL;REGION;MARSTAT_COL;YR_ENT_LF;YR_EMP;YR_UNEMP;YR_OUT;AGE_ENT;UNEMP
5587.0;21.0;Male;Non-Black, Non-Hispanic;87588.0;57.0;High school;No;16500.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;18.0;0.0;1.0;21.0;0.0
5588.0;22.0;Male;Non-Black, Non-Hispanic;11506.0;24.0;Less than high school;No;14000.0;Transportation, Communication, Public Utilities;1.0;Rural;South;Married, together;1979.0;18.0;0.0;0.0;22.0;0.0
5590.0;19.0;Male;Non-Black, Non-Hispanic;77376.0;40.0;College;No;4500.0;Agriculture, Forestry, Fishing, and Hunting;4.0;Urban;South;Never married;1981.0;17.0;0.0;0.0;21.0;0.0
5594.0;19.0;Male;Non-Black, Non-Hispanic;73884.0;50.0;College;No;24500.0;Professional and Related Services;2.0;Urban;South;Married, together;1981.0;17.0;0.0;0.0;21.0;0.0
5599.0;20.0;Male;Non-Black, Non-Hispanic;60292.0;56.0;College;No;25000.0;Construction;3.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;20.0;0.0
5603.0;17.0;Male;Non-Black, Non-Hispanic;10810.0;25.0;Less than high school;No;6000.0;Construction;3.0;Rural;South;Married, together;1981.0;15.0;2.0;0.0;19.0;1.0
5604.0;19.0;Male;Non-Black, Non-Hispanic;1042.0;5.0;Less than high school;No;18600.0;Agriculture, Forestry, Fishing, and Hunting;4.0;Rural;South;Married, together;1984.0;12.0;1.0;0.0;24.0;1.0
5607.0;15.0;Male;Non-Black, Non-Hispanic;28205.0;48.0;High school;No;18000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1980.0;15.0;2.0;1.0;16.0;1.0
5611.0;14.0;Male;Black;34301.0;26.0;High school;No;13000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1979.0;16.0;2.0;1.0;14.0;1.0
5613.0;16.0;Male;Black;0.0;27.0;Less than high school;No;4000.0;Construction;3.0;Urban;South;Never married;1986.0;9.0;0.0;3.0;23.0;0.0
5616.0;22.0;Male;Black;3039.0;37.0;High school;No;10000.0;Manufacturing;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;22.0;0.0
5618.0;18.0;Male;Black;51958.0;43.0;College;No;18300.0;Public Administration;2.0;Urban;South;Married, together;1985.0;13.0;0.0;0.0;24.0;0.0
5621.0;14.0;Male;Non-Black, Non-Hispanic;51908.0;42.0;College;No;0.0;Personal Services;0.0;Urban;South;Married, together;1980.0;14.0;0.0;4.0;15.0;0.0
5622.0;14.0;Male;Non-Black, Non-Hispanic;39892.0;34.0;College;No;27500.0;Personal Services;2.0;Urban;South;Married, together;1981.0;14.0;0.0;2.0;16.0;0.0
5623.0;21.0;Male;Non-Black, Non-Hispanic;95248.0;55.0;College;No;57124.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1983.0;15.0;0.0;0.0;25.0;0.0
5629.0;14.0;Male;Black;14310.0;6.0;High school;No;0.0;Entertainment and Recreation Services;0.0;Urban;South;Never married;1994.0;4.0;0.0;0.0;29.0;0.0
5630.0;14.0;Male;Black;11139.0;1.0;High school;No;9800.0;Professional and Related Services;2.0;Urban;South;Never married;1986.0;11.0;1.0;0.0;21.0;1.0
5635.0;14.0;Male;Black;11829.0;19.0;High school;No;1218.0;Entertainment and Recreation Services;5.0;Urban;South;Never married;1981.0;14.0;2.0;1.0;16.0;1.0
5636.0;21.0;Male;Black;2358.0;23.0;Less than high school;No;25000.0;Wholesale and Retail Trade;3.0;Rural;South;Other;1979.0;15.0;0.0;2.0;21.0;0.0
5637.0;16.0;Male;Black;8540.0;36.0;High school;No;27000.0;Professional and Related Services;2.0;Urban;South;Never married;1981.0;16.0;1.0;0.0;18.0;1.0
5649.0;22.0;Male;Non-Black, Non-Hispanic;71982.0;75.0;High school;No;30000.0;Construction;2.0;Rural;South;Married, together;1979.0;16.0;1.0;1.0;22.0;1.0
5650.0;17.0;Male;Non-Black, Non-Hispanic;5572.0;25.0;Less than high school;No;28000.0;Business and Repair Services;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;17.0;0.0
5651.0;21.0;Male;Non-Black, Non-Hispanic;82677.0;79.0;College;No;57124.0;Wholesale and Retail Trade;3.0;Urban;South;Married, together;1981.0;15.0;1.0;0.0;23.0;1.0
5655.0;18.0;Male;Non-Black, Non-Hispanic;82061.0;54.0;College;No;31000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1980.0;17.0;1.0;0.0;19.0;1.0
5662.0;21.0;Male;Black;375.0;28.0;Less than high school;No;0.0;Manufacturing;0.0;Rural;South;Never married;1979.0;9.0;0.0;8.0;21.0;0.0
5664.0;17.0;Male;Black;2826.0;12.0;Less than high school;No;15000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1980.0;11.0;0.0;1.0;18.0;0.0
5665.0;22.0;Male;Non-Black, Non-Hispanic;74888.0;42.0;College;No;12000.0;Business and Repair Services;2.0;Urban;South;Never married;1979.0;13.0;0.0;0.0;22.0;0.0
5666.0;20.0;Male;Non-Black, Non-Hispanic;68443.0;57.0;College;No;43000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;20.0;0.0
5668.0;21.0;Male;Non-Black, Non-Hispanic;70576.0;15.0;High school;No;30000.0;Transportation, Communication, Public Utilities;3.0;Urban;West;Other;1979.0;12.0;5.0;2.0;21.0;1.0
5678.0;21.0;Male;Non-Black, Non-Hispanic;88921.0;14.0;High school;No;15000.0;Wholesale and Retail Trade;4.0;Urban;West;Never married;1981.0;15.0;0.0;1.0;23.0;0.0
5679.0;19.0;Male;Non-Black, Non-Hispanic;31945.0;47.0;High school;No;17000.0;Professional and Related Services;2.0;Urban;West;Never married;1979.0;15.0;1.0;2.0;19.0;1.0
5691.0;20.0;Male;Non-Black, Non-Hispanic;35575.0;36.0;Less than high school;No;11000.0;Construction;2.0;Urban;South;Other;1980.0;14.0;3.0;1.0;21.0;1.0
5699.0;20.0;Male;Non-Black, Non-Hispanic;97537.0;70.0;High school;No;31000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;19.0;0.0;0.0;20.0;0.0
5703.0;19.0;Male;Non-Black, Non-Hispanic;74363.0;45.0;College;No;30000.0;Personal Services;4.0;Urban;West;Married, together;1979.0;18.0;1.0;0.0;19.0;1.0
5711.0;15.0;Male;Non-Black, Non-Hispanic;50838.0;36.0;High school;No;23000.0;Construction;2.0;Urban;West;Married, together;1982.0;16.0;0.0;0.0;18.0;0.0
5719.0;17.0;Male;Hispanic;6399.0;31.0;Less than high school;No;15000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1982.0;11.0;4.0;1.0;20.0;1.0
5723.0;19.0;Male;Hispanic;93505.0;59.0;College;No;0.0;Entertainment and Recreation Services;0.0;Urban;South;Never married;1986.0;10.0;0.0;2.0;26.0;0.0
5726.0;16.0;Male;Hispanic;39128.0;33.0;High school;No;35000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;South;Married, together;1983.0;14.0;0.0;0.0;20.0;0.0
5731.0;18.0;Male;Hispanic;1881.0;41.0;Less than high school;No;17000.0;Manufacturing;2.0;Urban;South;Married, together;1980.0;18.0;0.0;0.0;19.0;0.0
5738.0;16.0;Male;Hispanic;7103.0;7.0;Less than high school;No;685.0;Public Administration;2.0;Urban;South;Other;1981.0;11.0;4.0;2.0;18.0;1.0
5747.0;16.0;Male;Hispanic;21420.0;11.0;High school;No;1300.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1982.0;16.0;0.0;0.0;19.0;0.0
5750.0;20.0;Male;Hispanic;7667.0;33.0;Less than high school;No;26000.0;Personal Services;2.0;Urban;North central;Married, together;1979.0;17.0;0.0;0.0;20.0;0.0
5754.0;22.0;Male;Hispanic;22463.0;51.0;High school;No;19000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;22.0;0.0
5757.0;16.0;Male;Hispanic;8196.0;1.0;High school;No;9000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1985.0;13.0;0.0;0.0;22.0;0.0
5759.0;14.0;Male;Hispanic;94684.0;37.0;College;No;45000.0;Personal Services;2.0;Urban;South;Never married;1981.0;14.0;1.0;2.0;16.0;1.0
5772.0;18.0;Male;Hispanic;5963.0;24.0;Less than high school;No;17000.0;Mining;2.0;Urban;South;Married, together;1980.0;16.0;1.0;0.0;19.0;1.0
5778.0;15.0;Male;Hispanic;5254.0;51.0;High school;No;18000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1982.0;15.0;0.0;0.0;18.0;0.0
5779.0;17.0;Male;Hispanic;6197.0;20.0;Less than high school;No;18000.0;Business and Repair Services;2.0;Urban;South;Married, together;1979.0;18.0;0.0;1.0;17.0;0.0
5786.0;15.0;Male;Hispanic;33312.0;56.0;High school;No;37800.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1981.0;14.0;0.0;0.0;17.0;0.0
5788.0;20.0;Male;Hispanic;21715.0;50.0;High school;No;15000.0;Business and Repair Services;2.0;Urban;South;Never married;1979.0;18.0;0.0;0.0;20.0;0.0
5792.0;15.0;Male;Hispanic;6580.0;31.0;Less than high school;No;9000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1985.0;8.0;3.0;2.0;21.0;1.0
5800.0;21.0;Male;Hispanic;36101.0;46.0;High school;No;12000.0;Business and Repair Services;2.0;Urban;South;Other;1979.0;17.0;1.0;0.0;21.0;1.0
5815.0;20.0;Male;Hispanic;46142.0;50.0;College;No;14000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;16.0;2.0;1.0;20.0;1.0
5825.0;22.0;Male;Non-Black, Non-Hispanic;34762.0;48.0;Less than high school;No;19000.0;Public Administration;2.0;Urban;West;Married, together;1981.0;10.0;0.0;0.0;24.0;0.0
5831.0;21.0;Male;Hispanic;11769.0;30.0;High school;No;7800.0;Construction;3.0;Urban;West;Married, together;1984.0;14.0;0.0;0.0;26.0;0.0
5838.0;19.0;Male;Hispanic;10094.0;25.0;Less than high school;No;4000.0;Public Administration;2.0;Urban;West;Married, together;1984.0;12.0;0.0;2.0;24.0;0.0
5843.0;14.0;Male;Hispanic;54210.0;39.0;High school;No;9000.0;Professional and Related Services;3.0;Urban;West;Never married;1982.0;15.0;0.0;0.0;17.0;0.0
5850.0;15.0;Male;Hispanic;87660.0;48.0;College;No;0.0;Wholesale and Retail Trade;0.0;Urban;West;Never married;1981.0;15.0;1.0;1.0;17.0;1.0
5851.0;19.0;Male;Hispanic;53332.0;56.0;College;No;26000.0;Construction;3.0;Urban;West;Never married;1979.0;19.0;0.0;0.0;19.0;0.0
5854.0;19.0;Male;Hispanic;3655.0;20.0;Less than high school;No;0.0;Personal Services;1.0;Urban;South;Other;1979.0;15.0;1.0;2.0;19.0;1.0
5857.0;19.0;Male;Hispanic;66117.0;48.0;High school;No;18000.0;Business and Repair Services;2.0;Urban;West;Never married;1979.0;14.0;1.0;0.0;19.0;1.0
5859.0;21.0;Male;Non-Black, Non-Hispanic;99885.0;41.0;College;No;20000.0;Professional and Related Services;2.0;Urban;South;Married, together;1979.0;12.0;0.0;0.0;21.0;0.0
5863.0;15.0;Male;Hispanic;33757.0;30.0;College;No;23000.0;Professional and Related Services;2.0;Urban;West;Married, together;1986.0;12.0;0.0;0.0;22.0;0.0
5875.0;21.0;Male;Hispanic;16221.0;32.0;High school;No;10000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Never married;1981.0;16.0;1.0;0.0;23.0;1.0
5876.0;16.0;Male;Hispanic;31801.0;54.0;High school;No;3800.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Married, together;1981.0;17.0;0.0;0.0;18.0;0.0
5877.0;15.0;Male;Hispanic;14034.0;35.0;High school;No;15000.0;Agriculture, Forestry, Fishing, and Hunting;3.0;Urban;West;Married, together;1987.0;9.0;0.0;0.0;23.0;0.0
5879.0;21.0;Male;Hispanic;51499.0;45.0;High school;No;10000.0;Construction;3.0;Urban;West;Married, together;1979.0;15.0;2.0;1.0;21.0;1.0
5881.0;19.0;Male;Hispanic;35074.0;51.0;High school;No;15000.0;Manufacturing;4.0;Urban;South;Married, together;1979.0;17.0;2.0;0.0;19.0;1.0
5882.0;18.0;Male;Hispanic;14844.0;37.0;Less than high school;No;18500.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Other;1982.0;16.0;0.0;0.0;21.0;0.0
5884.0;17.0;Male;Hispanic;2447.0;25.0;High school;No;13000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1981.0;17.0;0.0;0.0;19.0;0.0
5885.0;14.0;Male;Hispanic;31523.0;35.0;High school;No;14500.0;Public Administration;2.0;Urban;West;Married, together;1984.0;14.0;0.0;0.0;19.0;0.0
5886.0;22.0;Male;Black;2639.0;19.0;High school;No;18000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1979.0;19.0;0.0;0.0;22.0;0.0
5898.0;14.0;Male;Black;32347.0;39.0;College;No;25000.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Never married;1988.0;10.0;0.0;0.0;23.0;0.0
5905.0;21.0;Male;Hispanic;1881.0;22.0;Less than high school;No;0.0;Business and Repair Services;0.0;Urban;Northeast;Other;1979.0;14.0;2.0;3.0;21.0;1.0
5912.0;17.0;Male;Black;28605.0;26.0;High school;No;14000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1980.0;17.0;0.0;1.0;18.0;0.0
5915.0;18.0;Male;Black;10206.0;30.0;Less than high school;No;33000.0;Construction;2.0;Urban;Northeast;Never married;1981.0;14.0;2.0;1.0;20.0;1.0
5918.0;14.0;Male;Black;7757.0;31.0;Less than high school;No;17000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Never married;1985.0;12.0;0.0;1.0;20.0;0.0
5921.0;19.0;Male;Black;16823.0;34.0;College;Yes;28000.0;Personal Services;2.0;Urban;Northeast;Other;1979.0;16.0;1.0;1.0;19.0;1.0
5928.0;16.0;Male;Black;33971.0;48.0;High school;No;1200.0;Public Administration;1.0;Urban;Northeast;Other;1987.0;5.0;4.0;1.0;24.0;1.0
5929.0;17.0;Male;Black;14437.0;49.0;Less than high school;No;13000.0;Wholesale and Retail Trade;3.0;Urban;Northeast;Never married;1985.0;11.0;1.0;1.0;23.0;1.0
5933.0;18.0;Male;Black;576.0;15.0;High school;No;12000.0;Professional and Related Services;2.0;Urban;Northeast;Never married;1981.0;16.0;1.0;0.0;20.0;1.0
5935.0;20.0;Male;Black;68328.0;56.0;High school;No;22000.0;Construction;5.0;Urban;South;Married, together;1984.0;14.0;0.0;0.0;25.0;0.0
5940.0;15.0;Male;Black;36293.0;47.0;High school;No;55600.0;Public Administration;2.0;Urban;Northeast;Married, together;1982.0;15.0;1.0;0.0;18.0;1.0
5946.0;21.0;Male;Hispanic;9303.0;38.0;Less than high school;No;0.0;Transportation, Communication, Public Utilities;0.0;Urban;South;Never married;1981.0;12.0;0.0;1.0;23.0;0.0
5949.0;21.0;Male;Black;14683.0;32.0;High school;No;7000.0;Manufacturing;2.0;Urban;Northeast;Married, together;1979.0;18.0;0.0;1.0;21.0;0.0
5950.0;18.0;Male;Black;2148.0;11.0;Less than high school;Yes;0.0;Wholesale and Retail Trade;0.0;Urban;Northeast;Never married;1982.0;6.0;4.0;4.0;21.0;1.0
5960.0;16.0;Male;Black;4472.0;8.0;Less than high school;No;7000.0;Construction;3.0;Urban;Northeast;Other;1985.0;11.0;2.0;0.0;22.0;1.0
5966.0;21.0;Male;Black;259.0;52.0;Less than high school;No;11000.0;Professional and Related Services;2.0;Urban;North central;Never married;1994.0;4.0;0.0;0.0;36.0;0.0
5968.0;15.0;Male;Black;7852.0;22.0;Less than high school;No;0.0;Public Administration;0.0;Urban;North central;Married, together;1998.0;2.0;0.0;0.0;34.0;0.0
5971.0;19.0;Male;Black;87384.0;45.0;College;No;12000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1980.0;16.0;1.0;1.0;20.0;1.0
5984.0;18.0;Male;Black;95281.0;39.0;High school;No;8500.0;Professional and Related Services;1.0;Urban;North central;Never married;1980.0;13.0;3.0;1.0;19.0;1.0
5990.0;17.0;Male;Black;5045.0;2.0;Less than high school;No;0.0;Professional and Related Services;0.0;Urban;North central;Never married;1989.0;2.0;1.0;6.0;27.0;1.0
5997.0;18.0;Male;Black;37968.0;29.0;College;No;0.0;Manufacturing;1.0;Urban;North central;Never married;1994.0;4.0;0.0;0.0;33.0;0.0
6006.0;15.0;Male;Black;20797.0;10.0;Less than high school;No;11089.0;Entertainment and Recreation Services;3.0;Urban;North central;Never married;1983.0;13.0;0.0;0.0;19.0;0.0
6012.0;17.0;Male;Black;618.0;13.0;High school;No;4000.0;Public Administration;2.0;Urban;North central;Never married;1979.0;13.0;5.0;1.0;17.0;1.0
6013.0;15.0;Male;Black;38153.0;19.0;College;No;0.0;Professional and Related Services;0.0;Urban;North central;Never married;1990.0;2.0;2.0;4.0;26.0;1.0
6016.0;18.0;Male;Hispanic;58138.0;45.0;High school;No;25900.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Never married;1979.0;15.0;0.0;4.0;18.0;0.0
6020.0;19.0;Male;Black;58666.0;34.0;Less than high school;No;7000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1980.0;15.0;3.0;0.0;20.0;1.0
6025.0;17.0;Male;Black;487.0;30.0;Less than high school;Yes;1500.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;16.0;1.0;1.0;17.0;1.0
6026.0;18.0;Male;Black;34386.0;39.0;High school;No;19000.0;Professional and Related Services;2.0;Urban;South;Other;1979.0;18.0;1.0;0.0;18.0;1.0
6029.0;19.0;Male;Black;581.0;27.0;High school;No;5000.0;Manufacturing;2.0;Urban;South;Never married;1979.0;17.0;2.0;0.0;19.0;1.0
6034.0;14.0;Male;Black;32364.0;20.0;Less than high school;No;0.0;Public Administration;2.0;Urban;South;Never married;1982.0;11.0;3.0;2.0;17.0;1.0
6035.0;17.0;Male;Black;853.0;3.0;Less than high school;No;1500.0;Wholesale and Retail Trade;1.0;Urban;South;Never married;1984.0;5.0;4.0;4.0;22.0;1.0
6041.0;16.0;Male;Black;73916.0;35.0;College;No;12500.0;Transportation, Communication, Public Utilities;2.0;Urban;South;Never married;1986.0;9.0;0.0;0.0;23.0;0.0
6045.0;19.0;Male;Black;1742.0;8.0;Less than high school;No;0.0;Wholesale and Retail Trade;1.0;Urban;South;Never married;1983.0;6.0;1.0;8.0;23.0;1.0
6050.0;16.0;Male;Black;3678.0;2.0;High school;Yes;7000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;11.0;1.0;7.0;16.0;1.0
6051.0;14.0;Male;Black;2746.0;16.0;High school;Yes;0.0;Wholesale and Retail Trade;0.0;Urban;South;Married, together;1983.0;11.0;0.0;2.0;18.0;0.0
6056.0;18.0;Male;Black;21130.0;52.0;High school;No;7350.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1979.0;17.0;1.0;1.0;18.0;1.0
6059.0;19.0;Male;Black;14380.0;38.0;High school;No;18000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1979.0;18.0;0.0;1.0;19.0;0.0
6062.0;15.0;Male;Black;44062.0;41.0;College;No;28000.0;Professional and Related Services;2.0;Urban;South;Other;1983.0;15.0;0.0;0.0;19.0;0.0
6067.0;15.0;Male;Black;6275.0;17.0;College;No;35000.0;Personal Services;2.0;Urban;South;Never married;1979.0;16.0;2.0;0.0;15.0;1.0
6075.0;15.0;Male;Black;25290.0;50.0;High school;No;16000.0;Construction;2.0;Urban;South;Married, together;1988.0;10.0;0.0;0.0;24.0;0.0
6079.0;21.0;Male;Black;4521.0;35.0;High school;No;27000.0;Business and Repair Services;2.0;Urban;South;Married, together;1979.0;17.0;1.0;0.0;21.0;1.0
6085.0;15.0;Male;Black;1547.0;20.0;High school;No;15000.0;Construction;2.0;Urban;South;Never married;1986.0;9.0;3.0;0.0;22.0;1.0
6087.0;15.0;Male;Black;8469.0;25.0;Less than high school;No;15000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1981.0;15.0;0.0;2.0;17.0;0.0
6089.0;15.0;Male;Black;5078.0;7.0;Less than high school;No;0.0;Professional and Related Services;1.0;Urban;South;Never married;1982.0;9.0;2.0;5.0;18.0;1.0
6093.0;15.0;Male;Black;55687.0;40.0;College;No;25000.0;Professional and Related Services;2.0;Urban;South;Married, together;1983.0;14.0;0.0;0.0;19.0;0.0
6094.0;21.0;Male;Black;13471.0;27.0;High school;Yes;22000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
6095.0;14.0;Male;Black;11293.0;37.0;High school;No;34000.0;Personal Services;2.0;Rural;South;Never married;1982.0;12.0;0.0;1.0;17.0;0.0
6096.0;18.0;Male;Black;3942.0;7.0;Less than high school;No;46000.0;Construction;2.0;Urban;South;Never married;1981.0;12.0;1.0;3.0;20.0;1.0
6097.0;16.0;Male;Black;3520.0;7.0;Less than high school;No;0.0;Manufacturing;0.0;Urban;South;Never married;1983.0;2.0;5.0;4.0;20.0;1.0
6103.0;21.0;Male;Black;17610.0;42.0;College;No;19600.0;Wholesale and Retail Trade;3.0;Urban;South;Never married;1979.0;17.0;2.0;0.0;21.0;1.0
6104.0;19.0;Male;Black;40989.0;37.0;High school;No;12000.0;Wholesale and Retail Trade;1.0;Urban;South;Never married;1981.0;13.0;3.0;0.0;21.0;1.0
6109.0;21.0;Male;Black;99403.0;46.0;College;No;30000.0;Public Administration;2.0;Urban;West;Married, together;1980.0;18.0;0.0;0.0;22.0;0.0
6111.0;18.0;Male;Black;4180.0;1.0;High school;No;0.0;Wholesale and Retail Trade;1.0;Urban;South;Never married;1981.0;7.0;6.0;4.0;20.0;1.0
6125.0;15.0;Male;Black;47052.0;48.0;College;No;101653.0;Professional and Related Services;2.0;Rural;South;Married, together;1983.0;15.0;0.0;0.0;19.0;0.0
6136.0;16.0;Male;Black;22575.0;9.0;Less than high school;No;10000.0;Professional and Related Services;2.0;Urban;South;Other;1983.0;12.0;2.0;0.0;20.0;1.0
6137.0;15.0;Male;Black;21288.0;28.0;Less than high school;No;8000.0;Wholesale and Retail Trade;4.0;Rural;South;Never married;1987.0;8.0;2.0;1.0;23.0;1.0
6140.0;14.0;Male;Black;17165.0;7.0;High school;No;20000.0;Personal Services;2.0;Urban;South;Married, together;1984.0;14.0;0.0;0.0;19.0;0.0
6141.0;19.0;Male;Black;13776.0;24.0;High school;No;23000.0;Wholesale and Retail Trade;3.0;Urban;South;Married, together;1981.0;15.0;0.0;0.0;21.0;0.0
6153.0;19.0;Male;Black;20379.0;40.0;High school;No;6000.0;Finance, Insurance, and Real Estate;3.0;Urban;South;Never married;1989.0;4.0;0.0;4.0;29.0;0.0
6155.0;19.0;Male;Black;6734.0;27.0;Less than high school;No;16000.0;Transportation, Communication, Public Utilities;2.0;Urban;South;Married, together;1979.0;18.0;0.0;1.0;19.0;0.0
6170.0;20.0;Male;Black;27160.0;12.0;High school;No;24000.0;Construction;5.0;Urban;South;Married, together;1979.0;17.0;0.0;2.0;20.0;0.0
6182.0;20.0;Male;Black;61873.0;33.0;College;No;38000.0;Professional and Related Services;2.0;Urban;South;Married, together;1983.0;14.0;0.0;0.0;24.0;0.0
6193.0;19.0;Male;Black;18540.0;17.0;High school;No;11000.0;Construction;3.0;Urban;South;Never married;1979.0;18.0;1.0;0.0;19.0;1.0
6199.0;19.0;Male;Black;4687.0;3.0;Less than high school;No;7000.0;Professional and Related Services;5.0;Urban;South;Married, together;1980.0;17.0;1.0;0.0;20.0;1.0
6200.0;21.0;Male;Black;15894.0;43.0;College;No;6000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1980.0;17.0;1.0;0.0;22.0;1.0
6207.0;15.0;Male;Black;17473.0;39.0;College;No;21000.0;Professional and Related Services;2.0;Rural;South;Married, together;1984.0;13.0;1.0;0.0;20.0;1.0
6216.0;17.0;Male;Black;17780.0;56.0;College;No;29000.0;Personal Services;2.0;Urban;South;Married, together;1982.0;16.0;0.0;0.0;20.0;0.0
6222.0;16.0;Male;Black;7251.0;7.0;High school;No;8000.0;Public Administration;2.0;Urban;South;Never married;1984.0;14.0;0.0;0.0;21.0;0.0
6224.0;17.0;Male;Black;1494.0;13.0;Less than high school;No;26000.0;Manufacturing;2.0;Urban;South;Married, together;1986.0;11.0;1.0;0.0;24.0;1.0
6226.0;22.0;Male;Black;4869.0;14.0;High school;No;1300.0;Professional and Related Services;1.0;Urban;South;Never married;1979.0;17.0;2.0;0.0;22.0;1.0
6230.0;18.0;Male;Black;1504.0;9.0;Less than high school;Yes;12000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;17.0;1.0;1.0;18.0;1.0
6242.0;20.0;Male;Black;2066.0;28.0;College;No;5000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1985.0;10.0;2.0;0.0;26.0;1.0
6247.0;14.0;Male;Black;18408.0;20.0;College;No;8000.0;Personal Services;2.0;Urban;South;Married, together;1983.0;13.0;0.0;2.0;18.0;0.0
6248.0;17.0;Male;Black;44281.0;40.0;College;No;6000.0;Wholesale and Retail Trade;4.0;Urban;South;Never married;1987.0;8.0;0.0;3.0;25.0;0.0
6251.0;15.0;Male;Black;11584.0;22.0;Less than high school;No;18500.0;Personal Services;3.0;Urban;South;Never married;1982.0;10.0;0.0;0.0;18.0;0.0
6279.0;15.0;Male;Black;12993.0;34.0;Less than high school;No;18000.0;Professional and Related Services;2.0;Urban;South;Never married;1984.0;12.0;1.0;1.0;20.0;1.0
6287.0;16.0;Male;Black;39205.0;41.0;College;No;17000.0;Wholesale and Retail Trade;3.0;Urban;South;Married, together;1984.0;14.0;0.0;0.0;21.0;0.0
6292.0;15.0;Male;Black;5514.0;13.0;Less than high school;No;10000.0;Professional and Related Services;1.0;Urban;North central;Married, together;1984.0;8.0;1.0;2.0;20.0;1.0
6298.0;17.0;Male;Black;7622.0;7.0;High school;No;4000.0;Wholesale and Retail Trade;1.0;Rural;South;Never married;1986.0;11.0;1.0;0.0;24.0;1.0
6301.0;16.0;Male;Black;53650.0;44.0;College;No;13000.0;Professional and Related Services;2.0;Urban;South;Married, together;1989.0;9.0;0.0;0.0;26.0;0.0
6316.0;20.0;Male;Black;7136.0;12.0;College;No;16000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1979.0;17.0;1.0;1.0;20.0;1.0
6325.0;21.0;Male;Black;8015.0;38.0;Less than high school;No;22000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;17.0;0.0;0.0;21.0;0.0
6329.0;22.0;Male;Non-Black, Non-Hispanic;17952.0;43.0;High school;No;12000.0;Public Administration;2.0;Rural;South;Married, together;1979.0;12.0;0.0;0.0;22.0;0.0
6340.0;15.0;Male;Black;15443.0;42.0;College;No;19000.0;Professional and Related Services;2.0;Urban;South;Never married;1987.0;11.0;0.0;0.0;23.0;0.0
6347.0;14.0;Male;Black;14155.0;10.0;College;No;14000.0;Manufacturing;2.0;Rural;South;Married, together;1991.0;7.0;0.0;0.0;26.0;0.0
6359.0;15.0;Male;Black;15974.0;28.0;Less than high school;No;10000.0;Construction;3.0;Rural;South;Never married;1987.0;10.0;0.0;1.0;23.0;0.0
